cricsheet_match_id,match_date,event_name,competition_type,venue,city,team_1,team_2,source_search_query,source_url,source_title,accessed_at_utc,scheduled_start_local,timezone_name,scheduled_start_utc,start_time_status,verifier_id,verification_note,exclusion_reason
1144512,2019-06-23,World Cup,world_cup,Lord's,London,Pakistan,South Africa,"""Pakistan"" ""South Africa"" ""2019-06-23"" scheduled start time",,,,,,,pending,,,
1144514,2019-06-25,World Cup,world_cup,Lord's,London,Australia,England,"""Australia"" ""England"" ""2019-06-25"" scheduled start time",,,,,,,pending,,,
1144515,2019-06-26,World Cup,world_cup,Edgbaston,Birmingham,New Zealand,Pakistan,"""New Zealand"" ""Pakistan"" ""2019-06-26"" scheduled start time",,,,,,,pending,,,
1144516,2019-06-27,World Cup,world_cup,Old Trafford,Manchester,India,West Indies,"""India"" ""West Indies"" ""2019-06-27"" scheduled start time",,,,,,,pending,,,
1144517,2019-06-28,World Cup,world_cup,Riverside Ground,Chester-le-Street,Sri Lanka,South Africa,"""Sri Lanka"" ""South Africa"" ""2019-06-28"" scheduled start time",,,,,,,pending,,,
1144519,2019-06-29,World Cup,world_cup,Lord's,London,Australia,New Zealand,"""Australia"" ""New Zealand"" ""2019-06-29"" scheduled start time",,,,,,,pending,,,
1144520,2019-06-30,World Cup,world_cup,Edgbaston,Birmingham,England,India,"""England"" ""India"" ""2019-06-30"" scheduled start time",,,,,,,pending,,,
1144521,2019-07-01,World Cup,world_cup,Riverside Ground,Chester-le-Street,Sri Lanka,West Indies,"""Sri Lanka"" ""West Indies"" ""2019-07-01"" scheduled start time",,,,,,,pending,,,
1168517,2019-07-01,Zimbabwe tour of Netherlands and Ireland,bilateral_series,"Bready Cricket Club, Magheramason",Bready,Zimbabwe,Ireland,"""Zimbabwe"" ""Ireland"" ""2019-07-01"" scheduled start time",,,,,,,pending,,,
1144522,2019-07-02,World Cup,world_cup,Edgbaston,Birmingham,India,Bangladesh,"""India"" ""Bangladesh"" ""2019-07-02"" scheduled start time",,,,,,,pending,,,
1144523,2019-07-03,World Cup,world_cup,Riverside Ground,Chester-le-Street,England,New Zealand,"""England"" ""New Zealand"" ""2019-07-03"" scheduled start time",,,,,,,pending,,,
1168518,2019-07-04,Zimbabwe tour of Netherlands and Ireland,bilateral_series,"Civil Service Cricket Club, Stormont",Belfast,Ireland,Zimbabwe,"""Ireland"" ""Zimbabwe"" ""2019-07-04"" scheduled start time",,,,,,,pending,,,
1144525,2019-07-05,World Cup,world_cup,Lord's,London,Pakistan,Bangladesh,"""Pakistan"" ""Bangladesh"" ""2019-07-05"" scheduled start time",,,,,,,pending,,,
1144526,2019-07-06,World Cup,world_cup,Headingley,Leeds,Sri Lanka,India,"""Sri Lanka"" ""India"" ""2019-07-06"" scheduled start time",,,,,,,pending,,,
1144527,2019-07-06,World Cup,world_cup,Old Trafford,Manchester,South Africa,Australia,"""South Africa"" ""Australia"" ""2019-07-06"" scheduled start time",,,,,,,pending,,,
1168519,2019-07-07,Zimbabwe tour of Netherlands and Ireland,bilateral_series,"Civil Service Cricket Club, Stormont",Belfast,Zimbabwe,Ireland,"""Zimbabwe"" ""Ireland"" ""2019-07-07"" scheduled start time",,,,,,,pending,,,
1144528,2019-07-09,World Cup,world_cup,Old Trafford,Manchester,New Zealand,India,"""New Zealand"" ""India"" ""2019-07-09"" scheduled start time",,,,,,,pending,,,
1144529,2019-07-11,World Cup,world_cup,Edgbaston,Birmingham,Australia,England,"""Australia"" ""England"" ""2019-07-11"" scheduled start time",,,,,,,pending,,,
1193504,2019-07-26,Bangladesh tour of Sri Lanka,bilateral_series,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,Bangladesh,"""Sri Lanka"" ""Bangladesh"" ""2019-07-26"" scheduled start time",,,,,,,pending,,,
1193505,2019-07-28,Bangladesh tour of Sri Lanka,bilateral_series,"R.Premadasa Stadium, Khettarama",Colombo,Bangladesh,Sri Lanka,"""Bangladesh"" ""Sri Lanka"" ""2019-07-28"" scheduled start time",,,,,,,pending,,,
1193506,2019-07-31,Bangladesh tour of Sri Lanka,bilateral_series,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,Bangladesh,"""Sri Lanka"" ""Bangladesh"" ""2019-07-31"" scheduled start time",,,,,,,pending,,,
1196670,2019-08-14,ICC Men's Cricket World Cup League 2,qualification_pathway,Mannofield Park,Aberdeen,Papua New Guinea,Oman,"""Papua New Guinea"" ""Oman"" ""2019-08-14"" scheduled start time",,,,,,,pending,,,
1196671,2019-08-15,ICC Men's Cricket World Cup League 2,qualification_pathway,Mannofield Park,Aberdeen,Scotland,Oman,"""Scotland"" ""Oman"" ""2019-08-15"" scheduled start time",,,,,,,pending,,,
1196672,2019-08-17,ICC Men's Cricket World Cup League 2,qualification_pathway,Mannofield Park,Aberdeen,Papua New Guinea,Scotland,"""Papua New Guinea"" ""Scotland"" ""2019-08-17"" scheduled start time",,,,,,,pending,,,
1196673,2019-08-18,ICC Men's Cricket World Cup League 2,qualification_pathway,Mannofield Park,Aberdeen,Scotland,Oman,"""Scotland"" ""Oman"" ""2019-08-18"" scheduled start time",,,,,,,pending,,,
1196674,2019-08-20,ICC Men's Cricket World Cup League 2,qualification_pathway,Mannofield Park,Aberdeen,Scotland,Papua New Guinea,"""Scotland"" ""Papua New Guinea"" ""2019-08-20"" scheduled start time",,,,,,,pending,,,
1196675,2019-08-21,ICC Men's Cricket World Cup League 2,qualification_pathway,Mannofield Park,Aberdeen,Papua New Guinea,Oman,"""Papua New Guinea"" ""Oman"" ""2019-08-21"" scheduled start time",,,,,,,pending,,,
1199226,2019-09-17,ICC Men's Cricket World Cup League 2,qualification_pathway,Central Broward Regional Park Stadium Turf Ground,Lauderhill,Namibia,United States of America,"""Namibia"" ""United States of America"" ""2019-09-17"" scheduled start time",,,,,,,pending,,,
1199227,2019-09-19,ICC Men's Cricket World Cup League 2,qualification_pathway,Central Broward Regional Park Stadium Turf Ground,Lauderhill,United States of America,Papua New Guinea,"""United States of America"" ""Papua New Guinea"" ""2019-09-19"" scheduled start time",,,,,,,pending,,,
1199229,2019-09-22,ICC Men's Cricket World Cup League 2,qualification_pathway,Central Broward Regional Park Stadium Turf Ground,Lauderhill,Papua New Guinea,Namibia,"""Papua New Guinea"" ""Namibia"" ""2019-09-22"" scheduled start time",,,,,,,pending,,,
1199230,2019-09-23,ICC Men's Cricket World Cup League 2,qualification_pathway,Central Broward Regional Park Stadium Turf Ground,Lauderhill,Namibia,Papua New Guinea,"""Namibia"" ""Papua New Guinea"" ""2019-09-23"" scheduled start time",,,,,,,pending,,,
1198487,2019-09-30,Sri Lanka tour of Pakistan,bilateral_series,National Stadium,Karachi,Pakistan,Sri Lanka,"""Pakistan"" ""Sri Lanka"" ""2019-09-30"" scheduled start time",,,,,,,pending,,,
1198488,2019-10-02,Sri Lanka tour of Pakistan,bilateral_series,National Stadium,Karachi,Sri Lanka,Pakistan,"""Sri Lanka"" ""Pakistan"" ""2019-10-02"" scheduled start time",,,,,,,pending,,,
1206059,2019-12-08,ICC Men's Cricket World Cup League 2,qualification_pathway,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,United States of America,"""United Arab Emirates"" ""United States of America"" ""2019-12-08"" scheduled start time",,,,,,,pending,,,
1206060,2019-12-09,ICC Men's Cricket World Cup League 2,qualification_pathway,Sharjah Cricket Stadium,Sharjah,United States of America,Scotland,"""United States of America"" ""Scotland"" ""2019-12-09"" scheduled start time",,,,,,,pending,,,
1206062,2019-12-12,ICC Men's Cricket World Cup League 2,qualification_pathway,ICC Academy,Dubai,United States of America,United Arab Emirates,"""United States of America"" ""United Arab Emirates"" ""2019-12-12"" scheduled start time",,,,,,,pending,,,
1206063,2019-12-14,ICC Men's Cricket World Cup League 2,qualification_pathway,ICC Academy,Dubai,United States of America,Scotland,"""United States of America"" ""Scotland"" ""2019-12-14"" scheduled start time",,,,,,,pending,,,
1187021,2019-12-15,West Indies tour of India,bilateral_series,"MA Chidambaram Stadium, Chepauk",Chennai,India,West Indies,"""India"" ""West Indies"" ""2019-12-15"" scheduled start time",,,,,,,pending,,,
1206064,2019-12-15,ICC Men's Cricket World Cup League 2,qualification_pathway,ICC Academy,Dubai,Scotland,United Arab Emirates,"""Scotland"" ""United Arab Emirates"" ""2019-12-15"" scheduled start time",,,,,,,pending,,,
1187022,2019-12-18,West Indies tour of India,bilateral_series,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,West Indies,"""India"" ""West Indies"" ""2019-12-18"" scheduled start time",,,,,,,pending,,,
1187023,2019-12-22,West Indies tour of India,bilateral_series,Barabati Stadium,Cuttack,West Indies,India,"""West Indies"" ""India"" ""2019-12-22"" scheduled start time",,,,,,,pending,,,
1211169,2020-01-05,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,Oman,"""United Arab Emirates"" ""Oman"" ""2020-01-05"" scheduled start time",,,,,,,pending,,,
1211170,2020-01-06,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United Arab Emirates,Namibia,"""United Arab Emirates"" ""Namibia"" ""2020-01-06"" scheduled start time",,,,,,,pending,,,
1203673,2020-01-07,Ireland tour of West Indies,bilateral_series,"Kensington Oval, Barbados",Bridgetown,Ireland,West Indies,"""Ireland"" ""West Indies"" ""2020-01-07"" scheduled start time",,,,,,,pending,,,
1211171,2020-01-08,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Namibia,Oman,"""Namibia"" ""Oman"" ""2020-01-08"" scheduled start time",,,,,,,pending,,,
1203674,2020-01-09,Ireland tour of West Indies,bilateral_series,"Kensington Oval, Barbados",Bridgetown,Ireland,West Indies,"""Ireland"" ""West Indies"" ""2020-01-09"" scheduled start time",,,,,,,pending,,,
1211173,2020-01-09,ICC Men's Cricket World Cup League 2,qualification_pathway,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Namibia,United Arab Emirates,"""Namibia"" ""United Arab Emirates"" ""2020-01-09"" scheduled start time",,,,,,,pending,,,
1187027,2020-01-14,Australia tour of India,bilateral_series,Wankhede Stadium,Mumbai,India,Australia,"""India"" ""Australia"" ""2020-01-14"" scheduled start time",,,,,,,pending,,,
1187028,2020-01-17,Australia tour of India,bilateral_series,Saurashtra Cricket Association Stadium,Rajkot,India,Australia,"""India"" ""Australia"" ""2020-01-17"" scheduled start time",,,,,,,pending,,,
1187029,2020-01-19,Australia tour of India,bilateral_series,M.Chinnaswamy Stadium,Bengaluru,Australia,India,"""Australia"" ""India"" ""2020-01-19"" scheduled start time",,,,,,,pending,,,
1185310,2020-02-04,England tour of South Africa,bilateral_series,Newlands,Cape Town,England,South Africa,"""England"" ""South Africa"" ""2020-02-04"" scheduled start time",,,,,,,pending,,,
1187682,2020-02-05,India tour of New Zealand,bilateral_series,Seddon Park,Hamilton,India,New Zealand,"""India"" ""New Zealand"" ""2020-02-05"" scheduled start time",,,,,,,pending,,,
1215122,2020-02-05,ICC Men's Cricket World Cup League 2,qualification_pathway,Tribhuvan University International Cricket Ground,Kirtipur,Oman,Nepal,"""Oman"" ""Nepal"" ""2020-02-05"" scheduled start time",,,,,,,pending,,,
1215123,2020-02-06,ICC Men's Cricket World Cup League 2,qualification_pathway,Tribhuvan University International Cricket Ground,Kirtipur,United States of America,Oman,"""United States of America"" ""Oman"" ""2020-02-06"" scheduled start time",,,,,,,pending,,,
1187683,2020-02-08,India tour of New Zealand,bilateral_series,Eden Park,Auckland,New Zealand,India,"""New Zealand"" ""India"" ""2020-02-08"" scheduled start time",,,,,,,pending,,,
1215124,2020-02-08,ICC Men's Cricket World Cup League 2,qualification_pathway,Tribhuvan University International Cricket Ground,Kirtipur,Nepal,United States of America,"""Nepal"" ""United States of America"" ""2020-02-08"" scheduled start time",,,,,,,pending,,,
1185312,2020-02-09,England tour of South Africa,bilateral_series,The Wanderers Stadium,Johannesburg,South Africa,England,"""South Africa"" ""England"" ""2020-02-09"" scheduled start time",,,,,,,pending,,,
1215125,2020-02-09,ICC Men's Cricket World Cup League 2,qualification_pathway,Tribhuvan University International Cricket Ground,Kirtipur,Nepal,Oman,"""Nepal"" ""Oman"" ""2020-02-09"" scheduled start time",,,,,,,pending,,,
1187684,2020-02-11,India tour of New Zealand,bilateral_series,Bay Oval,Mount Maunganui,India,New Zealand,"""India"" ""New Zealand"" ""2020-02-11"" scheduled start time",,,,,,,pending,,,
1215126,2020-02-11,ICC Men's Cricket World Cup League 2,qualification_pathway,Tribhuvan University International Cricket Ground,Kirtipur,Oman,United States of America,"""Oman"" ""United States of America"" ""2020-02-11"" scheduled start time",,,,,,,pending,,,
1213871,2020-02-22,West Indies tour of Sri Lanka,bilateral_series,Sinhalese Sports Club Ground,Colombo,West Indies,Sri Lanka,"""West Indies"" ""Sri Lanka"" ""2020-02-22"" scheduled start time",,,,,,,pending,,,
1213872,2020-02-26,West Indies tour of Sri Lanka,bilateral_series,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,West Indies,"""Sri Lanka"" ""West Indies"" ""2020-02-26"" scheduled start time",,,,,,,pending,,,
1185319,2020-02-29,Australia tour of South Africa,bilateral_series,Boland Park,Paarl,South Africa,Australia,"""South Africa"" ""Australia"" ""2020-02-29"" scheduled start time",,,,,,,pending,,,
1213873,2020-03-01,West Indies tour of Sri Lanka,bilateral_series,Pallekele International Cricket Stadium,Kandy,Sri Lanka,West Indies,"""Sri Lanka"" ""West Indies"" ""2020-03-01"" scheduled start time",,,,,,,pending,,,
1214667,2020-03-01,Zimbabwe tour of Bangladesh,bilateral_series,Sylhet International Cricket Stadium,Sylhet,Bangladesh,Zimbabwe,"""Bangladesh"" ""Zimbabwe"" ""2020-03-01"" scheduled start time",,,,,,,pending,,,
1214668,2020-03-03,Zimbabwe tour of Bangladesh,bilateral_series,Sylhet International Cricket Stadium,Sylhet,Bangladesh,Zimbabwe,"""Bangladesh"" ""Zimbabwe"" ""2020-03-03"" scheduled start time",,,,,,,pending,,,
1185320,2020-03-04,Australia tour of South Africa,bilateral_series,Mangaung Oval,Bloemfontein,Australia,South Africa,"""Australia"" ""South Africa"" ""2020-03-04"" scheduled start time",,,,,,,pending,,,
1185321,2020-03-07,Australia tour of South Africa,bilateral_series,Senwes Park,Potchefstroom,Australia,South Africa,"""Australia"" ""South Africa"" ""2020-03-07"" scheduled start time",,,,,,,pending,,,
1183537,2020-03-13,New Zealand tour of Australia,bilateral_series,Sydney Cricket Ground,Sydney,Australia,New Zealand,"""Australia"" ""New Zealand"" ""2020-03-13"" scheduled start time",,,,,,,pending,,,
1198247,2020-07-30,Ireland tour of England,bilateral_series,The Rose Bowl,Southampton,Ireland,England,"""Ireland"" ""England"" ""2020-07-30"" scheduled start time",,,,,,,pending,,,
1198248,2020-08-01,Ireland tour of England,bilateral_series,The Rose Bowl,Southampton,Ireland,England,"""Ireland"" ""England"" ""2020-08-01"" scheduled start time",,,,,,,pending,,,
1198249,2020-08-04,Ireland tour of England,bilateral_series,The Rose Bowl,Southampton,England,Ireland,"""England"" ""Ireland"" ""2020-08-04"" scheduled start time",,,,,,,pending,,,
1198238,2020-09-11,Australia tour of England,bilateral_series,Old Trafford,Manchester,Australia,England,"""Australia"" ""England"" ""2020-09-11"" scheduled start time",,,,,,,pending,,,
1198239,2020-09-13,Australia tour of England,bilateral_series,Old Trafford,Manchester,England,Australia,"""England"" ""Australia"" ""2020-09-13"" scheduled start time",,,,,,,pending,,,
1198240,2020-09-16,Australia tour of England,bilateral_series,Old Trafford,Manchester,England,Australia,"""England"" ""Australia"" ""2020-09-16"" scheduled start time",,,,,,,pending,,,
1233461,2020-10-30,Zimbabwe tour of Pakistan,bilateral_series,Rawalpindi Cricket Stadium,Unknown,Pakistan,Zimbabwe,"""Pakistan"" ""Zimbabwe"" ""2020-10-30"" scheduled start time",,,,,,,pending,,,
1233462,2020-11-01,Zimbabwe tour of Pakistan,bilateral_series,Rawalpindi Cricket Stadium,Unknown,Zimbabwe,Pakistan,"""Zimbabwe"" ""Pakistan"" ""2020-11-01"" scheduled start time",,,,,,,pending,,,
1223955,2020-11-27,India tour of Australia,bilateral_series,Sydney Cricket Ground,Unknown,Australia,India,"""Australia"" ""India"" ""2020-11-27"" scheduled start time",,,,,,,pending,,,
1223956,2020-11-29,India tour of Australia,bilateral_series,Sydney Cricket Ground,Unknown,Australia,India,"""Australia"" ""India"" ""2020-11-29"" scheduled start time",,,,,,,pending,,,
1223957,2020-12-02,India tour of Australia,bilateral_series,Manuka Oval,Canberra,India,Australia,"""India"" ""Australia"" ""2020-12-02"" scheduled start time",,,,,,,pending,,,
1244524,2021-01-08,Ireland tour of United Arab Emirates,bilateral_series,Sheikh Zayed Stadium,Abu Dhabi,Ireland,United Arab Emirates,"""Ireland"" ""United Arab Emirates"" ""2021-01-08"" scheduled start time",,,,,,,pending,,,
1244525,2021-01-18,Ireland tour of United Arab Emirates,bilateral_series,Sheikh Zayed Stadium,Abu Dhabi,Ireland,United Arab Emirates,"""Ireland"" ""United Arab Emirates"" ""2021-01-18"" scheduled start time",,,,,,,pending,,,
1244022,2021-01-20,ICC Men's Cricket World Cup Super League,qualification_pathway,Shere Bangla National Stadium,Dhaka,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2021-01-20"" scheduled start time",,,,,,,pending,,,
1244023,2021-01-22,ICC Men's Cricket World Cup Super League,qualification_pathway,Shere Bangla National Stadium,Dhaka,West Indies,Bangladesh,"""West Indies"" ""Bangladesh"" ""2021-01-22"" scheduled start time",,,,,,,pending,,,
1244024,2021-01-25,West Indies tour of Bangladesh,bilateral_series,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,West Indies,"""Bangladesh"" ""West Indies"" ""2021-01-25"" scheduled start time",,,,,,,pending,,,
1252069,2021-03-10,West Indies v Sri Lanka,other_odi,Sir Vivian Richards Stadium,North Sound,Sri Lanka,West Indies,"""Sri Lanka"" ""West Indies"" ""2021-03-10"" scheduled start time",,,,,,,pending,,,
1252070,2021-03-12,West Indies v Sri Lanka,other_odi,Sir Vivian Richards Stadium,North Sound,Sri Lanka,West Indies,"""Sri Lanka"" ""West Indies"" ""2021-03-12"" scheduled start time",,,,,,,pending,,,
1252071,2021-03-14,West Indies v Sri Lanka,other_odi,Sir Vivian Richards Stadium,North Sound,Sri Lanka,West Indies,"""Sri Lanka"" ""West Indies"" ""2021-03-14"" scheduled start time",,,,,,,pending,,,
1233976,2021-03-20,Bangladesh tour of New Zealand,bilateral_series,University Oval,Dunedin,Bangladesh,New Zealand,"""Bangladesh"" ""New Zealand"" ""2021-03-20"" scheduled start time",,,,,,,pending,,,
